Product Name,Price,Quantity Available,Specifications
Պակլի 100գ ZUBR 4-51991-100_z01,650,2,
Պակլի մազ 50 գրամ ZUBR 4-51991-050,450,6,Քաշ` - 50 գ․
Պակլի մազ 20 գրամ ZUBR 4-51991-020,300,4,Քաշ` - 20 գ․
Պակլի մազ 55մմ ZUBR 4-51992-055,970,4,"Երկարություն` - 55 մմ․, Աշխատանքային ջերմաստիճան` - 160 °C"
Ֆում՝ մեծ KALDO 28066,550,158,"Չափս` - 3/4"""
Ֆում KALDO 1/2 փոքր 28067,150,18,"Չափս` - 1/2"""
