Product Name,Price,Quantity Available,Specifications
Հեղուկ վոսք A4057 5լ AXIOM,13000,1,Ծավալ` - 5 լ․
Ապակի մաքրող խտացված նյութ A4051 AXIOM,4600,1,Ծավալ` - 5 լ․
Շամպույն հպումով լվացման սուպեր պենա 500մլ KR-276-2 RUS,750,2,Ծավալ` - 500մլ
Շամպույն հպումով լվացման մետալիք 500մլ KR-272-2 RUS,750,3,Ծավալ` - 500մլ
Շամպույն հպումով լվացման 500մլ KR-270-2 RUS,500,2,Ծավալ` - 500մլ
Շամպույն անհպում լվացման M1 1լ KR-307-1 RUS,950,1,"Ծավալ` - 1լ, Պիտանելիության ժամկետ` - 5տ"
